timestamp,joint_name,effort_raw,current_mA,estimated_torque_Nm
2025-05-21 18:07:56.179712,l_hip_yaw,0.0,0.0,0.0
2025-05-21 18:07:56.179712,l_knee,0.0,0.0,0.0
2025-05-21 18:07:56.179712,l_sho_pitch,-0.03337886500003108,-0.09,-0.0001
2025-05-21 18:07:56.179712,l_sho_roll,-0.22030050900020512,-0.59,-0.0006
2025-05-21 18:07:56.179712,r_ank_pitch,0.5273860670004911,1.42,0.0014
2025-05-21 18:07:56.179712,r_ank_roll,-0.1802458710001678,-0.48,-0.0005
2025-05-21 18:07:56.179712,r_el,0.0,0.0,0.0
2025-05-21 18:07:56.179712,r_hip_pitch,-0.18692164400017403,-0.5,-0.0005
2025-05-21 18:07:56.179712,r_hip_roll,-0.5006829750004662,-1.35,-0.0013
2025-05-21 18:07:56.179712,r_hip_yaw,-0.020027319000018647,-0.05,-0.0001
2025-05-21 18:07:56.179712,r_knee,0.23365205500021755,0.63,0.0006
2025-05-21 18:07:56.179712,r_sho_pitch,0.0,0.0,0.0
2025-05-21 18:07:56.179712,r_sho_roll,0.1735700980001616,0.47,0.0005
2025-05-21 18:07:56.188825,head_pan,0.0,0.0,0.0
2025-05-21 18:07:56.188825,head_tilt,0.0,0.0,0.0
2025-05-21 18:07:56.188825,l_ank_pitch,-0.7476865760006961,-2.01,-0.002
2025-05-21 18:07:56.188825,l_ank_roll,0.10013659500009323,0.27,0.0003
2025-05-21 18:07:56.188825,l_el,0.0,0.0,0.0
2025-05-21 18:07:56.188825,l_hip_pitch,0.4138979260003854,1.11,0.0011
2025-05-21 18:07:56.188825,l_hip_roll,0.5140345210004786,1.38,0.0014
2025-05-21 18:07:56.188825,l_hip_yaw,0.0,0.0,0.0
2025-05-21 18:07:56.188825,l_knee,0.0,0.0,0.0
2025-05-21 18:07:56.188825,l_sho_pitch,-0.026703092000024863,-0.07,-0.0001
2025-05-21 18:07:56.188825,l_sho_roll,-0.22030050900020512,-0.59,-0.0006
2025-05-21 18:07:56.188825,r_ank_pitch,0.5273860670004911,1.42,0.0014
2025-05-21 18:07:56.188825,r_ank_roll,-0.1802458710001678,-0.48,-0.0005
2025-05-21 18:07:56.188825,r_el,0.0,0.0,0.0
2025-05-21 18:07:56.188825,r_hip_pitch,-0.16689432500015539,-0.45,-0.0004
2025-05-21 18:07:56.188825,r_hip_roll,-0.5006829750004662,-1.35,-0.0013
2025-05-21 18:07:56.188825,r_hip_yaw,-0.013351546000012432,-0.04,-0.0
2025-05-21 18:07:56.188825,r_knee,0.22697628200021133,0.61,0.0006
2025-05-21 18:07:56.188825,r_sho_pitch,0.013351546000012432,0.04,0.0
2025-05-21 18:07:56.188825,r_sho_roll,0.1735700980001616,0.47,0.0005
2025-05-21 18:07:56.195899,head_pan,0.0,0.0,0.0
2025-05-21 18:07:56.195899,head_tilt,0.0,0.0,0.0
2025-05-21 18:07:56.195899,l_ank_pitch,-0.7476865760006961,-2.01,-0.002
2025-05-21 18:07:56.195899,l_ank_roll,0.09346082200008701,0.25,0.0003
2025-05-21 18:07:56.195899,l_el,0.0,0.0,0.0
2025-05-21 18:07:56.195899,l_hip_pitch,0.4138979260003854,1.11,0.0011
2025-05-21 18:07:56.195899,l_hip_roll,0.5073587480004724,1.36,0.0014
2025-05-21 18:07:56.195899,l_hip_yaw,0.0,0.0,0.0
2025-05-21 18:07:56.195899,l_knee,-0.013351546000012432,-0.04,-0.0
2025-05-21 18:07:56.195899,l_sho_pitch,-0.020027319000018647,-0.05,-0.0001
2025-05-21 18:07:56.195899,l_sho_roll,-0.22030050900020512,-0.59,-0.0006
2025-05-21 18:07:56.195899,r_ank_pitch,0.5340618400004973,1.44,0.0014
2025-05-21 18:07:56.195899,r_ank_roll,-0.1802458710001678,-0.48,-0.0005
2025-05-21 18:07:56.195899,r_el,0.0,0.0,0.0
2025-05-21 18:07:56.195899,r_hip_pitch,-0.19359741700018024,-0.52,-0.0005
2025-05-21 18:07:56.195899,r_hip_roll,-0.5073587480004724,-1.36,-0.0014
2025-05-21 18:07:56.195899,r_hip_yaw,0.0,0.0,0.0
2025-05-21 18:07:56.195899,r_knee,0.22697628200021133,0.61,0.0006
